id,approximation,detail_level_1,detail_level_2,detail_level_3,detail_level_4
tt5478478,[-0.89907019 -2.28381864],[-0.92758376  1.92796141],[-1.37707409 -0.05675175  1.91161901  0.        ],"[-0.26991819 -0.05912337 -0.11877531 -0.19334396 -0.63000567 -3.06536204
  0.        ]","[ 1.40804217e-03 -3.86595199e-01  5.68914538e-03 -7.57193578e-02
  1.68136207e-02 -6.21553225e-02  2.47981171e-02  1.70493009e-01
 -6.81781987e-01  5.07857556e+00 -2.64055503e+00  2.19891457e+00
  0.00000000e+00]"
tt5503686,[ 2.91538142 -5.50198498],[5.15995843 0.41025172],[3.15304647 0.69872079 0.2964174  0.        ],"[ 3.4305716   0.40969751 -0.20031233 -0.32987212 -0.07051441  0.01450673
  0.        ]","[ 3.7496671  -0.59170395  1.66876444 -1.28625572  0.30070516 -0.53131073
  0.10472615  0.11191081  0.07445258  0.22228112  0.02243445  0.09940661
  0.        ]"
tt5523010,[ 2.45730843 -4.57675416],[4.94892898 0.26769321],[2.99102611 0.87132967 0.13352106 0.        ],"[ 4.13581605  1.48447342  0.02781578 -0.28267752 -0.20458123 -0.04711006
  0.        ]","[ 3.58123141 -0.47288623  2.05776898 -1.01679616  0.31377673 -0.19409587
  0.07974948 -0.03374335  0.00452897  0.15788966  0.01709129  0.09353979
  0.        ]"
tt5537002,[ 2.84055322 -5.29203816],[4.88809988 0.31135598],[3.43457632 0.92405088 0.24510978 0.        ],"[ 4.03538941  0.27675194 -0.29774241 -0.12005082 -0.0352998  -0.02128767
  0.        ]","[ 3.75839789 -0.09557131  1.47359195 -1.05146814  0.26913991 -0.46241714
  0.1169988   0.02210458  0.02053777  0.18784508  0.00809755  0.07643384
  0.        ]"
tt5563334,[ 2.85855083 -5.06897403],[ 6.09621647 -0.01657816],[3.29754679 0.7211709  0.03131907 0.        ],"[ 2.78751939  1.2457998   0.26106614  0.10704804  0.06857271 -0.02135338
  0.        ]","[ 2.87399947 -0.38412185  1.71172919 -0.69321823  0.08831662 -0.03497042
  0.03697324  0.02072827  0.02330312  0.01188681 -0.02228419  0.01340555
  0.        ]"
tt5563782,[ 3.75026694 -0.13193344],[2.93111601e+00 1.91549567e-04],[ 4.77425617  0.6885203  -0.35081017  0.        ],"[ 2.51967911  0.40499263 -0.48744423 -0.82712634 -0.4427982   0.00787669
  0.        ]","[ 3.72599875  0.26332765  0.96837765  0.38753624 -0.34986387  0.12876169
  0.09026741  0.3432279  -0.15726367  0.10797346 -0.06058631  0.17330518
  0.        ]"
tt5577494,[ 1.3491634  -1.43441454],[-1.16224375 -1.15556247],[ 0.21123999 -1.15349995 -2.79043771  0.        ],"[ 0.60259637 -0.20854348 -0.74741257 -3.08819013 -4.49121846  0.25165924
  0.        ]","[ 1.53677407 -1.1937067   1.34308047 -0.76005939  0.09472463 -0.33070048
  0.21780668  2.63541034 -1.16141575  0.40442449 -0.11210235  0.47401741
  0.        ]"
tt5580036,[-0.79898858 -4.08516611],[-1.76467461  2.90708882],[-2.21617997 -0.83610806  0.45528191  0.        ],"[-0.24891029 -0.16717301 -0.04553809 -1.73509968 -3.23420741 -2.68681424
  0.        ]","[ 0.15787142 -0.68992125  0.17363376 -0.30979227  0.33584498 -0.06719358
  0.15064172  1.85139237 -1.09896741  2.92478774 -2.50883762  3.41798162
  0.        ]"
tt5580266,[-1.11426151 -0.72057701],[0.98122497 0.37706712],[-3.12303516 -0.92980463 -0.1004712   0.        ],"[-0.50216545 -2.56880342 -5.09084274 -3.06086861 -1.8780792  -0.96638684
  0.        ]","[ 0.18018826 -1.13421323  0.87828137 -3.41843728  0.85581693 -2.35069325
  0.34243444  0.80048717 -0.26964405  1.03190978 -0.52100279  0.46240485
  0.        ]"
tt5580390,[-2.30265689 -3.62409262],[-1.77029076  3.60612521],[-3.1193453   1.11017444 -0.08362513  0.        ],"[-0.98251717 -0.79943758 -2.05895144 -0.17785364 -2.0554457  -0.93345958
  0.        ]","[ 0.0921412  -1.57559488  0.86069301 -1.43069157  0.50034921 -0.39746492
  1.79062969  0.15834003 -0.04981168  1.70195973 -0.68172712  2.23250589
  0.        ]"
tt5606664,[ 2.35334897 -4.22116341],[5.33356111 0.04812674],[3.96826925 0.47491776 0.04987347 0.        ],"[ 4.27547234  1.29981457  0.05502284 -0.03564655  0.02108099  0.00622939
  0.        ]","[ 3.30977198 -0.48822156  1.63350261 -0.30844309  0.16508803 -0.08360286
  0.02949323  0.03230165  0.01739435  0.01590086  0.00944612  0.00509463
  0.        ]"
tt5607096,[-1.35427789 -0.17554876],[0.79489164 0.37600463],[-2.54427203 -0.58448318 -0.00516114  0.        ],"[-0.63748298 -2.20678162 -3.31542931 -2.06595561 -0.58782378 -0.145847
  0.        ]","[ 0.16940984 -1.20816296  0.93576138 -2.89337879  3.3436949  -3.02128266
  0.40137641  0.19128314 -0.2303643   0.57473571 -0.15849078  0.3521775
  0.        ]"
tt5613484,[ 2.55301024 -4.62445391],[3.84967207 0.11027448],[-2.46117793  1.3895758   0.10432563  0.        ],"[-2.80069294e+00  1.43731938e+00  6.74846405e-01  1.91859643e-01
  3.48564752e-03 -2.00259143e-03  0.00000000e+00]","[ 2.76791252e-01 -4.44682493e+00  2.42928360e+00 -1.27592842e+00
  4.43070908e-01 -1.85900858e-01  2.23761610e-01  9.07001235e-03
  4.72366595e-02  6.89888821e-02 -1.99783232e-03  3.04665769e-02
  0.00000000e+00]"
tt5616176,[ 2.56939193 -4.60716525],[5.30453988 0.05060235],[3.25816955 0.66964148 0.05040705 0.        ],"[ 3.06946205  1.21301319 -0.02280377  0.04531553  0.00475617  0.00451471
  0.        ]","[ 3.99946487e+00 -1.40175672e+00  2.00973046e+00 -4.69470495e-01
  2.15993910e-01 -2.18654227e-01  1.24518714e-02  8.40660147e-02
  5.80504976e-03  2.85884803e-02 -2.03295860e-03  6.19417074e-03
  0.00000000e+00]"
tt5619332,[ 3.00463531 -5.57450874],[4.24215606 0.29948767],[3.46006692 0.99758435 0.29634527 0.        ],"[ 4.28351426  0.5515441   0.2221697  -0.24192119  0.19972114  0.04557241
  0.        ]","[ 2.31102669 -0.43982895  1.55679858 -1.05734057  0.928359   -0.48807731
  0.14803214  0.09753787  0.13262761  0.08974376  0.02982965  0.02632893
  0.        ]"
tt5646136,[-1.32704957  0.05236514],[-1.24609829  0.07478484],[ 0.81591717 -0.37217992  0.03650748  0.        ],"[-2.00259238 -0.49383976 -0.94077416 -0.2062462  -0.075075   -0.01043022
  0.        ]","[ 0.08263174 -2.9401552   3.49608003 -3.05817178  0.56181465 -0.88597719
  0.09715864 -0.06347652 -0.00952443  0.05816619 -0.00404026  0.0486807
  0.        ]"
tt5649144,[-0.89284192 -2.74340074],[-0.62009109  1.43926521],[-2.47999134 -0.7254407  -0.65710813  0.        ],"[-0.58882877 -2.0428717  -3.7585057  -3.85004527 -3.62737794 -1.7466144
  0.        ]","[ 0.50541503 -2.03236527  1.93393092 -3.19692786  0.83438895 -1.98933004
 -0.00446396  1.75431432 -1.3455208   3.29731422 -1.42369883  1.9466638
  0.        ]"
tt5655222,[-1.64478629 -0.19458491],[-0.830307    0.18546323],[-2.44846302  2.81385451 -0.06917738  0.        ],"[-0.50857649 -0.70088892 -3.43411163 -3.22678207 -1.39964717 -0.51610446
  0.        ]","[ 0.15188998 -1.0267939   0.70863907 -1.23496339  0.39181471 -1.68570802
  2.18191378 -0.23725317 -0.44149181  1.20681207 -0.37521772  0.58056186
  0.        ]"
tt5657846,[ 3.25760555 -0.10713225],[ 3.4771397  -0.12717203],[ 2.59802723 -0.04396258 -0.09231398  0.        ],"[ 3.63333291  0.52639515 -2.7308943  -1.39057278 -1.070736   -0.48961214
  0.        ]","[ 4.24359563 -1.56819767  2.42044852 -1.43372701 -0.16847904 -0.75686501
  0.14555273  0.4493903  -0.26518104  0.60649173 -0.13724401 -0.04476721
  0.        ]"
tt5664636,[ 2.84170964 -5.12752167],[4.60459373 0.09719154],[1.91680314 1.22352263 0.09396862 0.        ],"[ 3.51769863  0.36893734 -0.19755131  0.06111372  0.05701413  0.00948739
  0.        ]","[ 3.53885956 -1.26053285  2.60228061 -1.99617963  0.4603354  -0.8789078
  0.25962015 -0.04831652  0.08505552  0.02080516  0.00744918  0.01221266
  0.        ]"
tt5672290,[ 2.46248859 -4.47210976],[5.34967662 0.12131005],[3.44601395 0.68302472 0.02696883 0.        ],"[ 3.71058125  0.86900355  0.10782061  0.02865934 -0.04360193 -0.04695009
  0.        ]","[ 4.14464869e+00 -6.84228100e-01  1.63887865e+00 -6.36351124e-01
  2.42785756e-01 -1.75911403e-01  4.41498574e-02  3.67613991e-02
  3.48203905e-03  7.41095038e-02 -2.34119914e-02  7.95543010e-02
  0.00000000e+00]"
tt5688932,[-0.85349148 -0.18407523],[-0.73520711  0.16434985],[ 1.07387915 -0.40826235 -0.09161615  0.        ],"[-1.57649188 -0.88770287 -1.20721338 -0.63530534 -0.50763864 -0.11566346
  0.        ]","[ 0.4656673  -3.07281983  3.55112706 -3.72543554  0.8441982  -1.22413605
  0.16278575  0.14593596 -0.05969249  0.27380551 -0.08063613  0.2208005
  0.        ]"
tt5690360,[ 2.73855181 -5.00427876],[5.15497204 0.1745257 ],[3.68713809 0.56077008 0.15395086 0.        ],"[ 4.0310547   0.68480514 -0.28241953 -0.10859874 -0.04161883 -0.01248081
  0.        ]","[ 3.41818236 -0.32814184  1.39369906 -0.87030593  0.29993906 -0.6106317
  0.34850706  0.11791248  0.0260186   0.15805182 -0.00547785  0.04697492
  0.        ]"
tt5691024,[ 2.82260346 -5.04261151],[5.24850885 0.03169261],[1.85202357 0.97252842 0.02891962 0.        ],"[ 4.05362174  1.9740295   0.2151931   0.3345988   0.04320906 -0.02102109
  0.        ]","[ 3.21131644 -0.71983226  1.59427665 -0.46565133  0.16131412 -0.11972196
  0.12696673  0.0528312   0.02079779  0.03095879 -0.0158376   0.03038184
  0.        ]"
tt5697572,[ 3.26627337 -5.8639666 ],[7.36084369 0.07361792],[2.66435655 0.87944086 0.04049947 0.        ],"[ 0.53881609  0.88359763  0.50848576  0.06097637 -0.01889647 -0.01349859
  0.        ]","[ 1.50679089 -0.09890876  0.76514322  0.11767055  0.2891964  -0.07594356
  0.04462598 -0.0076857   0.01487899  0.04846533 -0.00731315  0.03803196
  0.        ]"
tt5709188,[ 3.74044154 -0.04306289],[2.87030676 0.04988699],[4.1648585  0.53088283 0.02819813 0.        ],"[ 3.52619705e+00  2.11870948e+00  4.81194751e-01  2.94969994e-03
 -2.11599735e-02 -3.61042763e-02  0.00000000e+00]","[ 3.427692   -0.15940126  2.40767225 -1.57039922  0.4622564  -0.15029202
  0.03966306 -0.00547039 -0.00570705  0.07216486 -0.03375818  0.04250542
  0.        ]"
tt5719700,[ 3.01231802 -5.47706338],[5.39305548 0.15664031],[2.74832908 0.99285123 0.15585139 0.        ],"[ 2.81167605  0.35068171 -0.24817023 -0.01954658  0.06671621  0.00706963
  0.        ]","[ 3.79176251e+00 -9.31125055e-01  1.74662422e+00 -1.26445383e+00
  2.71893642e-01 -4.77460072e-01  6.70939310e-02  2.33129588e-02
  4.68019330e-02  7.66767285e-02  3.18071389e-03  2.24395778e-02
  0.00000000e+00]"
tt5719748,[ 2.85122089 -5.17674715],[5.57472398 0.13874144],[2.80183536 0.84001036 0.10153083 0.        ],"[ 3.28954118e+00  1.24427955e+00 -6.13951054e-02  7.41690100e-02
  1.58213337e-02 -5.85823875e-04  0.00000000e+00]","[ 3.5810386  -0.87746603  1.87150641 -1.02704427  0.27006561 -0.45064574
  0.10248788  0.0367812   0.03601325  0.06281992  0.01487794  0.03908429
  0.        ]"
tt5726086,[ 2.31143066 -4.2215589 ],[4.90508068 0.1444485 ],[3.15002956 0.47221776 0.08718835 0.        ],"[ 4.19274477  1.02582774 -0.2406462  -0.13996441 -0.03948023  0.03500152
  0.        ]","[ 4.5847584  -0.69550552  1.71443496 -0.87846998  0.20671679 -0.36284423
  0.06723945  0.13020756  0.01192492  0.08363106  0.03623462  0.0198504
  0.        ]"
tt5727208,[-1.30804788 -0.13206638],[0.37150474 0.1993815 ],[-2.95194605 -1.08811548 -0.00967116  0.        ],"[-0.27124073  0.14990239 -2.64216112 -1.74960873 -0.59003867 -0.18381953
  0.        ]","[ 0.10055707 -0.56575195 -1.14189133  2.89377966 -2.04641457 -0.53407025
 -0.35078329  0.37665371 -0.04988212  0.19512183 -0.08713571  0.21902285
  0.        ]"
tt5734576,[ 2.37052111 -4.24132547],[5.7041333  0.03479877],[3.27849174 0.52766957 0.03049929 0.        ],"[ 3.48234016e+00  1.23561380e+00  5.90607341e-01 -2.74200614e-02
  9.06397426e-03 -6.61029138e-04  0.00000000e+00]","[ 3.99536646e+00 -7.82686183e-01  1.69988216e+00 -3.95491808e-01
  2.07670019e-01  8.36688677e-02 -6.52023058e-03  3.42008368e-03
  5.14193753e-03  1.78860859e-02 -2.01816661e-03  8.62816847e-03
  0.00000000e+00]"
tt5738280,[ 2.39185674 -4.44789755],[5.90300874 0.25162429],[3.33292135 0.25805399 0.21087322 0.        ],"[ 3.24325436  1.17882855  0.42070989 -0.35002157 -0.27865795 -0.06609195
  0.        ]","[ 3.14831101e+00 -7.29291713e-01  2.17857146e+00 -8.63332529e-01
  5.06557835e-01 -1.29573816e-01 -1.84841392e-03  8.24392609e-02
 -5.26181830e-02  2.37644417e-01 -6.02582939e-02  1.09118035e-01
  0.00000000e+00]"
tt5758778,[ 2.78978817 -5.02527666],[5.80359822 0.08441132],[3.47462629 0.83641088 0.04250647 0.        ],"[ 3.57605861  1.21173533  0.27235686  0.07875251 -0.0141508  -0.01653903
  0.        ]","[ 3.18704923  0.0762054   1.22522803 -0.36273793  0.14000364 -0.14665043
  0.10439701  0.02239743  0.02268139  0.04446438 -0.00437154  0.04015221
  0.        ]"
tt5774060,[ 2.47513263 -4.43543507],[5.80977457 0.04525623],[2.90847262 0.46057085 0.01637205 0.        ],"[ 3.53667112e+00  1.94496762e+00  1.28253041e-01  1.32803808e-03
 -3.28692635e-04 -2.36568820e-02  0.00000000e+00]","[ 3.73525935 -0.61939959  1.74669672 -0.45052833  0.16088482 -0.10778817
  0.03067349  0.00422534  0.00696173  0.01682145 -0.00813412  0.03304854
  0.        ]"
tt5776858,[-1.82506078  3.33547059],[-1.0971705  -3.39055527],[-2.04081838  0.31808753 -0.38039184  0.        ],"[-0.40518879 -0.02424115  1.52576785  4.51975591  3.53152473  2.11798462
  0.        ]","[ 0.11733705 -0.56113406 -0.14172192  0.19466273 -0.8486276   0.99446588
 -1.25798587 -0.04046536 -0.10000014 -0.73553621  2.59168828 -0.99425393
  0.        ]"
tt5779228,[ 3.20607134 -6.13589783],[5.29157938 0.56084843],[2.92253731 0.68442455 0.58121568 0.        ],"[ 4.58317621  0.6077024   0.25152954 -0.31131436  0.02445941  0.06269998
  0.        ]","[ 1.05605966 -0.78350063  1.76635614 -1.19646029  0.41934861 -0.31374635
 -0.03548822  0.0750991   0.07398628  0.19894494  0.07424099  0.06443483
  0.        ]"
tt5804314,[ 2.46681855 -0.03330654],[2.61510808 0.10704802],[ 3.27992659 -0.31912965  0.03597305  0.        ],"[ 2.01207547 -0.13010067 -1.26342764 -0.33430863 -0.14537856 -0.02225737
  0.        ]","[ 2.48375099 -1.64732862  3.10951924 -2.80677348  0.55162636 -0.73857768
  0.24753547  0.05309434 -0.00842433  0.06339598 -0.0052414   0.04067053
  0.        ]"
tt5814060,[ 2.23641488 -4.10708469],[4.70651313 0.16873202],[3.8837611  0.41715619 0.14504971 0.        ],"[ 4.44058438  0.47501853 -0.17982779 -0.15646311 -0.03835018  0.00575092
  0.        ]","[ 4.36503977 -0.48326464  1.27777421 -0.80129586  0.20707035 -0.33894507
  0.06943839  0.02236567  0.03443897  0.10599146  0.00926758  0.03463358
  0.        ]"
tt5814534,[ 3.04021535 -5.71465777],[6.01979065 0.39835348],[4.12763906 0.4537586  0.24908687 0.        ],"[ 0.91110919  3.30617731  1.26247405  0.91279345  0.12867091 -0.16044456
  0.        ]","[-0.17565583 -0.29339018  0.46227544  0.3057834   1.00043238  0.04628889
  0.16447829 -0.19002856  0.47921503 -0.32023922  0.07314045 -0.25774527
  0.        ]"
tt5816682,[-1.7946099  -1.45939457],[0.19583034 1.091168  ],[-3.82674759 -1.17738599 -0.20464813  0.        ],"[-0.85064181 -2.43560321 -3.87183899 -2.68418887 -1.4630462  -0.66627777
  0.        ]","[ 0.1170005  -1.40275374  1.12977174 -3.19331363  1.94827096 -2.66723984
  0.34595696  0.60651391 -0.31457164  1.31032151 -0.60774585  1.20458911
  0.        ]"
tt5822564,[ 2.21755945 -3.97694562],[5.77271105 0.04450849],[4.65187309 0.15187156 0.01888964 0.        ],"[ 3.59129604  1.54528857  0.09926997 -0.00986915 -0.02797553 -0.00542571
  0.        ]","[ 2.94797722e+00  3.63742720e-01  1.22803748e+00  8.02254125e-02
  3.81780343e-02 -1.41194835e-02  4.47021674e-02  2.30414661e-02
 -1.68268806e-03  2.99803624e-02 -1.52105241e-03  2.19389890e-02
  0.00000000e+00]"
tt5827916,[-1.5882493  -0.00341907],[-0.99624764  0.18459564],[-0.81659695  0.70143247  0.11990821  0.        ],"[-1.17640928 -0.01256927 -0.7045263  -2.60092881 -0.4574136  -0.15125073
  0.        ]","[ 0.44783726 -2.47328119  2.54763268 -1.14943549 -0.68961301 -0.94159342
 -0.67692995 -0.09494264 -0.23344739  0.26379686 -0.16693068  0.38981701
  0.        ]"
tt5848272,[ 1.92094787 -4.24200225],[4.44665571 1.06326491],[3.98907785 0.57037235 0.13952467 0.        ],"[ 5.47104063  2.16027122  1.18774459  0.51487547 -0.2651978   0.1532031
  0.        ]","[-1.58913151  1.24394699 -0.98699247  0.07278611  0.95829585 -0.00618777
  0.70002197 -0.13753173  0.02776533 -0.05639673 -0.00182944 -0.08097154
  0.        ]"
tt5867314,[ 2.39226438 -4.28193478],[5.34247781 0.03731186],[3.66055984 0.61695994 0.03488366 0.        ],"[ 3.68026974  0.57274149  0.21330837 -0.0289921  -0.00768609  0.0041183
  0.        ]","[ 4.08604477e+00 -6.58613605e-01  1.67752331e+00 -8.43572050e-01
  1.88721952e-01 -9.51643652e-02  5.09796084e-02  2.23557576e-02
  9.79969337e-03  2.19946465e-02  6.47349589e-03  3.38583050e-03
  0.00000000e+00]"
tt5884052,[ 2.64000541 -4.85916025],[4.75903424 0.21319367],[3.21727486 0.84294553 0.17710301 0.        ],"[ 4.14424005  1.06437981  0.32589505 -0.00612446  0.04553591  0.04327927
  0.        ]","[ 3.93982652 -0.54936753  1.9299346  -0.86046647  0.85784953 -0.38686313
  0.09844529 -0.00973962  0.04578631  0.04872288  0.02894928  0.01785605
  0.        ]"
tt5886046,[ 2.76780801 -5.34013278],[4.28022192 0.53946669],[3.12211829 0.71707103 0.36857984 0.        ],"[ 3.80016598  0.67048618 -0.240841   -0.64965235 -0.22051011 -0.04828018
  0.        ]","[ 4.17488318 -0.87000964  1.81211283 -1.25051024  0.87427798 -0.85250459
  0.10973037  0.35263883  0.04763866  0.37574156 -0.05977205  0.13093326
  0.        ]"
tt5929750,[-1.43824823  0.00242718],[1.06936047 0.2589019 ],[-2.5128918  -0.67559826  0.09949275  0.        ],"[-0.80483675 -2.62489316 -4.50545598 -1.47932928 -0.52069018 -0.11012074
  0.        ]","[ 0.235502   -1.55510582  1.68154617 -3.57523608  1.05940289 -2.41842959
  1.45985116 -0.39171902 -0.1043793   0.45185334 -0.09628568  0.26539338
  0.        ]"
tt5952594,[-1.30375304 -1.72868164],[-0.92095767  0.5895024 ],[-3.11486396  0.39459056 -0.67549921  0.        ],"[-0.64147511 -1.52353437 -3.6822085  -4.47084062 -3.25179545 -1.03133976
  0.        ]","[ 0.27005784 -1.35019984  1.04656157 -2.42419496  0.77696866 -1.78666323
  0.10652102  1.65966496 -0.85153978  2.18727788 -0.86968782  1.44005395
  0.        ]"
tt5962210,[-0.87102502  0.16808898],[-1.50480146  0.07707157],[ 0.23564128 -0.95922978  0.01282019  0.        ],"[-0.40993224  4.69350408  3.59903717  0.43888433  0.31434476  0.0214985
  0.        ]","[ 0.56357625 -1.50220337 -1.0901264  -0.03888835 -1.06260544  0.67107238
 -0.54090249  0.18879295  0.38698276 -0.10028584  0.09805151 -0.04937787
  0.        ]"
tt5971474,[ 2.65650271 -5.02422407],[5.3862161  0.38771047],[4.13281178 0.49047544 0.21273931 0.        ],"[ 4.72816388  0.81963669  0.18792041 -0.121722   -0.05988986 -0.00688115
  0.        ]","[ 1.86432876 -0.22361066  1.51146412 -0.62376164  0.28498581 -0.13819188
  0.12963324  0.05766151  0.04384593  0.03389394  0.0148071   0.10751101
  0.        ]"
tt6000478,[-0.73175782  0.07341757],[-0.81719217  0.08257022],[3.12589623 0.24464506 0.07335543 0.        ],"[-3.70980622 -4.06220709 -0.8794846  -0.45403715  0.04782314  0.02864823
  0.        ]","[ 4.62445843e-02 -1.78457477e+00  2.18691384e+00 -3.38541047e+00
  6.01287813e-01 -6.13404909e-01  1.25099850e-01 -1.24283240e-01
  8.43591021e-02 -2.73955157e-03  1.31150103e-02  3.40229243e-03
  0.00000000e+00]"
tt6003368,[3.2931672  0.01812807],[2.38586085 0.01725236],[4.1663534  0.6200662  0.01386577 0.        ],"[ 3.21110364  2.12565214  0.43455359 -0.18183435 -0.09865933  0.0040015
  0.        ]","[ 3.20417712 -1.38447454  2.88882173 -1.75449093  0.37404663 -0.06516437
 -0.03051872  0.15299815 -0.06718248  0.05901023 -0.00624547  0.01651521
  0.        ]"
tt6053438,[-1.62446239 -0.59676524],[-0.7469687   0.48657086],[-2.3358324   1.82566192 -0.42600793  0.        ],"[-0.76749016 -0.87545436 -4.34010135 -3.71883482 -1.68199531 -0.65601724
  0.        ]","[ 0.52368259 -1.95357494  2.5675724  -3.46226172  0.99921571 -2.43789361
  0.40862536 -0.05079076 -0.51777213  1.38470811 -0.62088695  1.07003472
  0.        ]"
tt6054650,[ 2.27898753 -4.09447935],[5.74139005 0.05521622],[ 3.26009391  0.40582549 -0.22803511  0.        ],"[ 3.82349495  1.50289136  0.25025027 -0.03241451 -0.03012494 -0.25468457
  0.        ]","[ 4.02016228 -0.43535699  1.35595617 -0.11498828  0.14772504 -0.01140034
  0.01905286  0.02372892  0.00910807  0.04065075 -0.11304465  0.28473393
  0.        ]"
tt6063050,[ 2.48743393 -4.53188663],[5.35235122 0.14114811],[3.67470517 0.5990659  0.08124402 0.        ],"[ 3.62926717  0.97722875 -0.15001233 -0.02513692 -0.05104842 -0.02026252
  0.        ]","[ 3.77398534 -0.65995074  1.83531218 -0.80143289  0.2536685  -0.36192457
  0.09103724  0.02158605  0.01165089  0.06807316  0.006948    0.04683844
  0.        ]"
